popularity,budget,revenue,original_title,director,keywords,runtime,genres,production_companies,release_date,vote_average,release_year
0.145489,0,0,Jurassic City,Sean Cain,tyrannosaurus rex|dinosaur|raptor,88,Action|Science Fiction,Little Dragon Productions,1/9/15,5.7,2015
0.143042,0,0,All Things Must Pass,Colin Hanks,record industry,94,Documentary,Company Name,10/16/15,7.0,2015
0.142759,1300000,0,Capsule,Andrew Martin,space|astronaut,91,Drama|History|Thriller|Science Fiction,Ecaveo Capital Partners|Hermes Space Industries,12/23/15,5.3,2015
0.266117,0,0,Tangerine,Sean Baker,taxi|prostitute|transsexuality|sex|taxi driver,87,Comedy|Drama,Duplass Brothers Productions|Through Films,7/10/15,7.0,2015
0.138353,0,0,Power/Rangers,Joseph Kahn,tokusatsu|dystopic future|fan film|power rangers|short,14,Action|Adventure|Science Fiction,Adi Shankar Production,2/24/15,7.4,2015
0.138068,0,0,Appropriate Behavior,Desiree Akhavan,female nudity|lesbian kiss|lesbian couple|loneliness|new york city,90,Romance|Comedy|Drama,Parkville Pictures,3/14/15,5.8,2015
0.137133,0,0,"Kumiko, the Treasure Hunter",David Zellner,japan|language barrier|treasure hunt|north dakota|character name in title,105,Drama,Ad Hominem Enterprises|Lila 9th Productions,2/20/15,6.2,2015
0.126594,0,0,Iliza Shlesinger: Freezing Hot,,stand-up|stand up comedy|aftercreditsstinger|duringcreditsstinger|netflix,71,Comedy,New Wave Entertainment,1/23/15,6.6,2015
0.126187,0,0,The Barber,Basel Owies,obsession|barber,95,Thriller,Chapman Filmed Entertainment,3/27/15,5.8,2015
0.11303,0,0,Soaked in Bleach,Benjamin Statler,gunshot wound|private investigator|reneactment|possible suicide,100,Music|Drama|Documentary|Crime,Valiant|DareDevil Films|Vimeo,6/9/15,7.2,2015
0.112284,0,0,And Then There Were None,Craig Viveiros,england|based on novel|island|murder|agatha christie,168,Mystery|Drama,British Broadcasting Corporation (BBC)|Mammoth Screen|A&E Television Networks|Agatha Christie Ltd|Acorn Productions,12/26/15,7.7,2015
0.11096,0,0,Bloodsucking Bastards,Brian James O'Connell,vampire|office work,84,Comedy|Horror,Fortress Features|MTY Productions,9/4/15,5.5,2015
0.110135999999999,0,0,Comedy Central Roast of Justin Bieber,Joel Gallen,comedian|insult|stand-up|tv special|roast,85,Comedy,Comedy Central|Tenth Planet Productions,3/30/15,7.0,2015
0.109689,0,0,Listen to Me Marlon,Stevan Riley,biography,103,Documentary,Passion Pictures|Cutler Productions,7/29/15,7.0,2015
0.108072,0,0,Sense8: Creating the World,,sexuality|superhuman|superpower|making of|social issues,25,Documentary|Science Fiction,Netflix,8/10/15,7.5,2015
0.106757,0,0,Big Sky,Jorge Michel Grau,road trip|survival|agoraphobia|attack|fear,95,Thriller|Drama,Manis Film|Papagjika Salloway Productions,8/14/15,4.2,2015
0.101543,0,0,Ominous,Peter Sullivan,cult|resurrection|possession|devil|demon,87,Horror,Hybrid,10/10/15,5.1,2015
0.101426,0,0,Call Me Lucky,Bobcat Goldthwait,stand up comedy|childhood sexual abuse,106,Documentary,Type 55 Films,8/7/15,7.3,2015
0.10091,0,0,With This Ring,,wedding,105,Comedy|Romance,Lifetime Television|Sony Pictures Television,1/24/15,6.5,2015
0.09779,0,0,Anguish,Sonny Mallhi,identity|possession|disorder,91,Horror,Lightning Entertainment|Candlewood Entertainment|Anguish Film,7/21/15,3.8,2015
0.097214,0,0,Digging Up the Marrow,Adam Green,monster|nightmare|biography|art,98,Thriller|Mystery|Horror|Fantasy,ArieScope Pictures,2/20/15,5.4,2015
0.093462,0,0,They Found Hell,Nick Lyon,teleportation|hell|portal|demon,90,Horror,Cinetel Films,10/17/15,4.6,2015
0.093212,0,0,Junun,Paul Thomas Anderson,music,54,Music|Documentary,Ghoulardi Film Company,10/9/15,7.3,2015
0.090238,0,0,The Flintstones & WWE: Stone Age Smackdown,Spike Brandt|Tony Cervone,cartoon,52,Animation|Comedy|Family,Warner Bros. Animation|Hanna-Barbera|WWE Studios,3/17/15,5.5,2015
0.090045,0,0,Chris Tucker: Live,Phil Joanou,stand up comedy,92,Comedy,NetFlix,7/10/15,6.7,2015
0.088912,0,0,VANish,Bryan Bockbrader,post traumatic stress  disorder|van|road trip|murder|kidnapping,79,Crime|Thriller|Action|Horror,Grizly Films,2/24/15,4.0,2015
0.088764,0,0,Harry Price: Ghost Hunter,Alex Pillai,london|based on novel|medium|ghost hunting|ghost hunter,90,Drama|Horror,Bentley Productions,12/27/15,5.3,2015
0.082569,0,0,The Audition,Martin Scorsese,casino,16,Comedy,RatPac Entertainment|Melco-Crown Entertainment (MCE),10/27/15,6.1,2015
0.082444,0,0,Louis C.K.: Live at The Comedy Store,Louis C.K.,stand-up|stand up comedy,65,Comedy,Pig Newton,1/27/15,7.7,2015
0.081956,0,1301696,The Wolfpack,Crystal Moselle,brother brother relationship|father-son relationship|manhattan new york city|woman director|confinement,89,Documentary,Verisimilitude|Kotva Films,6/12/15,6.9,2015
0.080974,0,0,Bleeding Heart,Diane Bell,pimp|yoga instructor|woman director|sex worker|deadbeat boyfriend,80,Drama,Super Crispy Entertainment|Fido Features,4/16/15,4.8,2015
0.0807539999999999,0,44695,Requiem for the American Dream,Jared P. Scott|Peter D. Hutchison|Kelly Nyks,upper class|middle class|working class|economics|inequality,73,Documentary,PF Pictures|Naked City Films,4/18/15,7.8,2015
0.0794909999999999,0,0,3 Nights in the Desert,Gabriel Cowan,independent film,90,Drama,New Artists Alliance|Caliber Media Company,2/6/15,3.8,2015
0.078363,0,0,The House on Pine Street,Aaron Keeling|Austin Keeling,wife husband relationship|haunted house|relocation|neighbor|mother daughter relationship,111,Drama|Horror,E3W Productions,2/28/15,3.8,2015
0.077252,0,0,Welcome to Leith,Christopher K. Walker|Michael Beach Nichols,small town|racist|north dakota|racism|white supremacists,85,Thriller|Crime|Documentary,Sundial Pictures|No Weather Productions|The Cinemart,9/9/15,6.7,2015
0.076109,13500000,187674,Stonewall,Roland Emmerich,stonewall riot,129,Drama,Centropolis Entertainment|Mel's Cite du Cinema,9/18/15,5.6,2015
0.073883,0,0,Contracted: Phase II,Josh Forbes,infection|sequel|virus|body horror,78,Drama|Horror|Thriller,BoulderLight Pictures,7/5/15,5.0,2015
0.070776,10,0,Penis Boy,James Healey,dark comedy,18,Comedy|Drama,Island 23 Films,10/16/15,3.3,2015
0.0608,0,0,Tig,Kristina Goolsby|Ashley York,breast cancer|woman director,95,Documentary,Beachside Films,4/23/15,7.2,2015
0.054828,0,0,Hurricane of Fun: The Making of Wet Hot,Amy Rice,cult|satire|comedy|witty|making of,64,Documentary,Matador Films|Netflix,7/31/15,6.8,2015
0.052542,0,0,Gascoigne,Jane Preston,sport|alcoholism|soccer,90,Documentary,Salon Pictures,6/8/15,6.0,2015
0.051262,1000000,0,Best of Enemies,Robert Gordon|Morgan Neville,miami|chicago|television|politics|intellectual,87,Documentary|History,Motto Pictures|Tremolo Productions|Media Ranch,7/31/15,7.2,2015
0.051107,0,0,Vendetta,Jen Soska|Sylvia Soska,prison|detective|prisoner|prison warden|revenge,90,Action,WWE Studios,6/12/15,5.9,2015
0.037487,0,0,The Subjects,Robert Mond,experiment|locked in a room|drug trial,80,Thriller|Science Fiction,Instinct Entertainment,10/8/15,4.7,2015
0.037147,0,0,Walking with the Dead,Scott Dow,spoof|zombies,90,Science Fiction|Comedy,Splendid Film,3/20/15,3.9,2015
0.079539,0,0,The Outskirts,Peter Hutchings,school|teen,95,Comedy,BCDF Pictures,7/15/15,4.0,2015
0.0345339999999999,0,0,Twinsters,Samantha Futerman|Ryan Miyamoto,twin sister|woman director|sisterhood,90,Family|Documentary,Small Package Films,7/17/15,7.4,2015
0.033378,0,0,The Jinx: The Life and Deaths of Robert Durst,Andrew Jarecki,murder|crime|real life,240,Documentary,Blumhouse Productions|Hit the Ground Running Films,2/8/15,8.4,2015
0.056244,2000000,0,The Curse of Downers Grove,Derick Martini,self-defense|car mechanic|graduation|high school|shooting,89,Thriller|Mystery|Horror|Drama,Myriad Pictures|AliBella Pictures|Bystander Films|Management Production Entertainment (MPE)|Mangrove Media,8/21/15,4.2,2015
0.030113,0,0,King Jack,Felix Thompson,small town|independent film|coming of age|rural|adolescent boy,81,Drama,Whitewater Films|Stink Films|Buffalo Picture House,4/1/15,6.8,2015
0.030005,0,0,The Suicide Theory,Dru Brown,suicide|underground|cult|buddy,98,Drama|Thriller,Seven8 Media,7/10/15,6.5,2015
0.025288,0,13684,Buzzard,Joel Potrykus,hotel|bank|spaghetti|punk|nintendo,97,Horror|Comedy|Drama,Sob Noisse Movies,3/6/15,6.1,2015
0.025252,0,0,The Gamechangers,Owen Harris,video game|journalist|ghetto|biography|christian,90,Drama|TV Movie,BBC Films|British Broadcasting Corporation (BBC)|BBC Scotland,9/15/15,7.0,2015
0.01705,0,0,John Mulaney: The Comeback Kid,Rhys Thomas,stand up comedy,62,Comedy,3 Arts Entertainment|Irwin Entertainment,11/13/15,6.7,2015
24.949134,165000000,621752480,Interstellar,Christopher Nolan,saving the world|artificial intelligence|father-son relationship|single parent|nasa,169,Adventure|Drama|Science Fiction,Paramount Pictures|Legendary Pictures|Warner Bros.|Syncopy|Lynda Obst Productions,11/5/14,8.0,2014
14.311205,170000000,773312399,Guardians of the Galaxy,James Gunn,marvel comic|spaceship|space|scene during end credits|outer space,121,Action|Science Fiction|Adventure,Marvel Studios|Moving Picture Company (MPC)|Bulletproof Cupid|Revolution Sun Studios,7/30/14,7.9,2014
12.971027,170000000,714766572,Captain America: The Winter Soldier,Joe Russo|Anthony Russo,washington d.c.|future|shield|marvel comic|comic,136,Action|Adventure|Science Fiction,Marvel Studios,3/20/14,7.6,2014
11.422751,20000000,78739897,John Wick,Chad Stahelski|David Leitch,hitman|revenge|murder|gangster|dog,101,Action|Thriller,Thunder Road Pictures|Warner Bros.|87Eleven|DefyNite Films|MJW Films,10/22/14,7.0,2014
10.739009,125000000,752100229,The Hunger Games: Mockingjay - Part 1,Francis Lawrence,resistance|post-apocalyptic|dystopia|war|sequel,123,Science Fiction|Adventure|Thriller,Lionsgate|Color Force,11/18/14,6.6,2014
10.174599,250000000,955119788,The Hobbit: The Battle of the Five Armies,Peter Jackson,corruption|elves|dwarves|orcs|middle-earth (tolkien),144,Adventure|Fantasy,WingNut Films|New Line Cinema|3Foot7|Metro-Goldwyn-Mayer (MGM),12/10/14,7.1,2014
8.691294,165000000,652105443,Big Hero 6,Don Hall|Chris Williams,brother brother relationship|hero|talent|revenge|best friend,102,Adventure|Family|Animation|Action|Comedy,Walt Disney Pictures|Walt Disney Animation Studios,10/24/14,7.8,2014
8.110711,14000000,233555708,The Imitation Game,Morten Tyldum,gay|england|world war ii|mathematician|biography,113,History|Drama|Thriller|War,Black Bear Pictures|Bristol Automotive,11/14/14,8.0,2014
7.137273,34000000,348319861,The Maze Runner,Wes Ball,based on novel|maze|post-apocalyptic|dystopia|escape,113,Action|Mystery|Science Fiction|Thriller,Ingenious Media|Twentieth Century Fox Film Corporation|Gotham Group|Dayday Films|Temple Hill Entertainment,9/10/14,7.0,2014
6.90714799999999,18000000,103215094,Birdman,Alejandro GonzÃ¡lez IÃ±Ã¡rritu,times square|superhero|long take|new york city|play,119,Drama|Comedy,Worldview Entertainment|New Regency Pictures|TSG Entertainment|Le Grisbi Productions|M Productions,10/17/14,7.3,2014
6.438727,61000000,369330363,Gone Girl,David Fincher,falsely accused person|based on novel|marriage crisis|disappearance|cheating husband,145,Mystery|Thriller|Drama,Twentieth Century Fox Film Corporation|Regency Enterprises|New Regency Pictures|Pacific Standard|TSG Entertainment,10/1/14,7.9,2014
6.415818,68000000,211817906,Fury,David Ayer,world war ii|nazis|war|nazi germany|panzer,135,War|Drama|Action,Columbia Pictures|QED International|Crave Films|LStar Capital|Huayi Brothers Media,10/15/14,7.4,2014
6.286692,127000000,349424282,Night at the Museum: Secret of the Tomb,Shawn Levy,night watchman|museum|natural history|history|smithsonian,97,Adventure|Comedy|Fantasy|Family,Twentieth Century Fox Film Corporation|1492 Pictures|21 Laps Entertainment|Moving Picture Company (MPC)|TSG Entertainment,12/17/14,6.1,2014
6.14502,85000000,288747895,Divergent,Neil Burger,based on novel|dystopia|youth|dystopic future|caste system,139,Action|Science Fiction|Thriller,Summit Entertainment|Red Wagon Entertainment,3/14/14,6.9,2014
6.052479,250000000,746000000,X-Men: Days of Future Past,Bryan Singer,1970s|mutant|time travel|marvel comic|based on comic book,131,Action|Adventure|Fantasy|Science Fiction,Twentieth Century Fox Film Corporation|Donners' Company|Marvel Entertainment|Bad Hat Harry Productions|TSG Entertainment,5/15/14,7.6,2014
5.947136,40000000,463360063,Lucy,Luc Besson,artificial intelligence|intelligence|drug mule|futuristic|drug,89,Action|Science Fiction,Universal Pictures|TF1 Films Production|Canal+|EuropaCorp|CinÃ©+,7/14/14,6.3,2014
5.787396,125000000,477200000,Teenage Mutant Ninja Turtles,Jonathan Liebesman,martial arts|terrorist|subway|hero|mutation,101,Science Fiction|Action|Adventure|Fantasy|Comedy,Paramount Pictures|Nickelodeon Movies|Platinum Dunes,8/7/14,5.8,2014
5.701683,40000000,126069509,Sex Tape,Jake Kasdan,marriage|internet|relationship|family|sex tape,97,Comedy,Escape Artists|Media Rights Capital|Sony Pictures Entertainment (SPE)|LStar Capital,7/17/14,5.3,2014
5.522641,8500000,38697217,Nightcrawler,Dan Gilroy,journalism|underground|tv station|sociopath|home invasion,117,Crime|Drama|Thriller,Bold Films|Sierra / Affinity,10/23/14,7.6,2014
4.983782,210000000,245500000,Transformers: Age of Extinction,Michael Bay,sequel|alien|transformers|giant robot|robot,165,Science Fiction|Action|Adventure,Paramount Pictures|Amblin Entertainment|Di Bonaventura Pictures|Platinum Dunes|Hasbro,6/25/14,5.9,2014
4.93082,30000000,174600318,The Grand Budapest Hotel,Wes Anderson,hotel|painting|wartime|gunfight|theft,99,Comedy|Drama,Fox Searchlight Pictures|Scott Rudin Productions|Studio Babelsberg|Indian Paintbrush|TSG Entertainment,2/26/14,7.9,2014
4.780419,3300000,13993093,Whiplash,Damien Chazelle,jazz|obsession|conservatory|music teacher|new york city,105,Drama|Music,Bold Films|Blumhouse Productions|Right of Way Films,10/10/14,8.2,2014
4.452507,170000000,708200000,Dawn of the Planet of the Apes,Matt Reeves,leader|colony|post-apocalyptic|dystopia|sequel,130,Science Fiction|Action|Drama|Thriller,Ingenious Media|Chernin Entertainment|TSG Entertainment,6/26/14,7.4,2014
4.145209,55000000,192330738,The Equalizer,Antoine Fuqua,revenge|gangster|commando|faked death|black ops,132,Thriller|Action|Crime,Columbia Pictures|Village Roadshow Pictures|Escape Artists|Mace Neufeld Productions|LStar Capital,9/24/14,7.2,2014
4.105685,42000000,106645357,Horrible Bosses 2,Sean Anders,prison|sequel|kidnapping|car chase|sex addict,108,Comedy,New Line Cinema|BenderSpink|RatPac Entertainment,11/26/14,6.1,2014
4.101979,200000000,705717432,The Amazing Spider-Man 2,Marc Webb,marvel comic|sequel|based on comic book|sony|3d,142,Action|Adventure|Fantasy,Columbia Pictures|Marvel Enterprises|Avi Arad Productions|Matt Tolmach Productions,4/16/14,6.6,2014
3.990452,178000000,370541256,Edge of Tomorrow,Doug Liman,deja vu|time warp|dystopia|war|alien,113,Action|Science Fiction,Village Roadshow Pictures|Warner Bros.|Viz Media|Province of British Columbia Production Services Tax Credit|3 Arts Entertainment,5/27/14,7.7,2014
3.989231,44000000,11305175,The Interview,Evan Goldberg|Seth Rogen,cia|coup d'etat|north korea|assassination attempt|evil dictator,112,Action|Comedy,Columbia TriStar,12/25/14,6.1,2014
3.863074,58800000,542307423,American Sniper,Clint Eastwood,sniper|biography|iraq|navy seal|u.s. soldier,134,War|Action,Village Roadshow Pictures|Malpaso Productions|Warner Bros.|RatPac-Dune Entertainment|Mad Chance Productions,12/11/14,7.5,2014
3.81374,140000000,268031828,Exodus: Gods and Kings,Ridley Scott,moses|bible|ancient egypt|3d|ramses,153,Adventure|Drama|Action,Scott Free Productions|Chernin Entertainment|Babieka|Volcano Films,12/3/14,5.6,2014
3.689601,160000000,529076069,Godzilla,Gareth Edwards,monster|godzilla|remake|giant monster|gojira,123,Action|Science Fiction|Thriller,Toho Company|Legendary Pictures|Warner Bros.|Disruption Entertainment|RatPac-Dune Entertainment,5/14/14,6.2,2014
3.582315,180000000,758410378,Maleficent,Robert Stromberg,fairy tale|villain|sleeping beauty|dark fantasy|based on fairy tale,97,Fantasy|Adventure|Action|Family|Romance,Walt Disney Pictures|Roth Films,5/28/14,7.0,2014
3.573028,15000000,32556119,The November Man,Roger Donaldson,cia|retired|agent|month in title,108,Crime|Action|Thriller,Irish Dreamtime|Relativity Media|SPD Films,8/27/14,6.0,2014
3.489314,5000000,102529779,Ouija,Stiles White,death of a friend|ouija|ouija board|teenager|based on board game,89,Horror,Universal Pictures|Platinum Dunes|Media Rights Capital|Hasbro|Blumhouse Productions,10/24/14,4.9,2014
3.489106,145000000,609123048,How to Train Your Dragon 2,Dean DeBlois,father-son relationship|wife husband relationship|sacrifice|viking|sequel,102,Fantasy|Action|Adventure|Animation|Comedy,DreamWorks Animation|Mad Hatter Entertainment,6/12/14,7.7,2014
3.393741,2000000,13500000,It Follows,David Robert Mitchell,friends|vision|school|young adult|followed,100,Thriller|Horror,Northern Lights Films|Animal Kingdom|Two Flints,8/27/14,6.6,2014
3.34625,90000000,206172544,The Expendables 3,Patrick Hughes,cia|arms dealer|sequel|rescue mission|hospital,127,Action|Adventure|Thriller,Davis-Films|Nu Image Films|LionsGate|Millennium Films|Ex3 Productions,8/4/14,6.2,2014
3.327799,60000000,469160692,The Lego Movie,Phil Lord|Christopher Miller,father-son relationship|creativity|friendship|part live action|toys,100,Adventure|Fantasy|Animation|Comedy|Action,Village Roadshow Pictures|DC Comics|Vertigo Entertainment|Lin Pictures|Warner Bros. Animation,2/6/14,7.5,2014
3.280948,13000000,0,The Loft,Erik Van Looy,male friendship|murder|suspense|love affair|apartment,108,Thriller,Dark Castle Entertainment|Anonymous Content|Open Road Films,10/14/14,6.4,2014
3.260581,95000000,114178613,Seventh Son,Sergey Bodrov,magic|chosen one|sword and sorcerery|dark fantasy|witch hunter,102,Adventure|Fantasy,Legendary Pictures|Thunder Road Pictures|Outlaw Sinema|Moving Picture Company (MPC)|Pendle Mountain Productions,12/12/14,5.1,2014
3.170271,15000000,121201940,The Theory of Everything,James Marsh,biography|physicist|based on memoir|stephen hawking,123,Drama|Romance,Working Title Films,11/26/14,7.8,2014
3.14993,17000000,136621271,Let's Be Cops,Luke Greenfield,corruption|robbery|nightclub|male friendship|investigation,104,Comedy,Twentieth Century Fox Film Corporation|WideAwake|Genre Films,8/13/14,6.4,2014
3.028769,70000000,215529201,Dracula Untold,Gary Shore,vampire|dracula|battle|15th century|ottoman empire,92,Horror|Action|Drama|Fantasy|War,Universal Pictures|Legendary Pictures|Fuji Television Network|Dentsu|Michael De Luca Productions,10/1/14,6.1,2014
3.007018,132000000,373552094,Penguins of Madagascar,Simon J. Smith|Eric Darnell,penguin|madagascar|3d,92,Family|Animation|Adventure|Comedy,DreamWorks Animation,11/22/14,6.5,2014
2.996038,50000000,212902372,Into the Woods,Rob Marshall,witch|cinderella|prince|fairy tale|musical,125,Fantasy|Comedy|Music,Walt Disney Pictures|Marc Platt Productions|Lucamar Productions,12/25/14,5.6,2014
2.979181,110000000,337580051,300: Rise of an Empire,Noam Murro,based on graphic novel|ancient greece|duringcreditsstinger|sea battle|hand to hand combat,102,Action|War,Legendary Pictures|Hollywood Gang Productions|Atmosphere Entertainment MM|Warner Bros.|Nimar Studios,3/5/14,6.1,2014
